2.626680458547442365e-01,2.101955172142105661e-03,2.669094812115488033e-03,1.566985140796597377e-03,-3.173220277691129050e-06,-6.981940250151621053e-05,-4.476537140870528989e-07,4.155187850493318735e-01,2.559478304163278484e-01,3.406794144362510490e-01,2.446186988697831022e-01,5.620217846773999382e-01,2.291965673738365072e-01,3.115664944975048978e-01,2.444993165740559915e-01,2.463345746648738510e-01,1.253600000000000027e-02,1.683020000000000072e-01,4.555000000000000160e-01
2.440575698676190897e-01,3.321578210904804762e-02,2.623967661949448650e-04,8.627829168059630502e-05,1.265935285837078346e-08,1.428831708663110434e-05,2.874943838599390639e-09,3.400599092898092257e-01,3.618639143057594820e-01,4.740255228813740063e-01,2.917325908573115134e-01,4.558851269141254159e-01,2.424515973977967587e-01,3.186927597227884879e-01,2.031525502818945506e-01,1.848120329119918581e-01,2.589999999999999854e-03,5.590299999999999436e-02,3.549999999999999684e-02
2.105526416118931599e-01,1.014344336905147886e-02,7.548199090005817263e-04,2.004074168267489192e-04,5.518578576859916170e-08,1.967463581641427022e-05,-5.504604170006423266e-08,4.006817958710823246e-01,2.736800156107700444e-01,3.877800893633471246e-01,2.409873364758513548e-01,5.361283799758812529e-01,1.960936315254626638e-01,3.389848073201115475e-01,2.089594265874381573e-01,2.676637037543992959e-01,6.710999999999999951e-03,9.962500000000000522e-02,1.370000000000000107e-01
1.692023014716709794e-01,1.425193752730063773e-04,1.489726433013796649e-07,4.544581160929389359e-09,1.089802567793296374e-16,-2.529905529653032302e-11,4.589018923170732526e-17,8.132021601897706509e-01,7.190994960293776994e-02,0.000000000000000000e+00,7.127357244987257701e-02,3.949567427140597276e-01,0.000000000000000000e+00,7.448355071222910462e-02,0.000000000000000000e+00,4.085490426125887864e-01,1.096600000000000005e-02,1.909200000000000064e-01,6.860000000000000542e-01
1.666666666666429819e-01,2.019483917365790222e-28,2.173974437044273174e-25,5.784811681294307009e-25,2.027039849978819097e-49,-7.072768133792791903e-39,3.155294662239515589e-50,2.335160182655410532e-01,4.406505178799448030e-01,6.920119808428609742e-01,2.856559622601912984e-01,3.013835335715057129e-01,1.615740628845734883e-01,1.205123278913754481e-01,1.430165123215003387e-01,1.972361851480984862e-01,5.659999999999999884e-04,1.000100000000000121e-02,2.000000000000000042e-03
4.713081189508928071e-01,1.443713088086197027e-01,2.074721864162948348e-02,1.309496083684592339e-02,1.931278078314982514e-04,2.536547178154806986e-03,-9.638195516612834497e-05,7.138659741220496624e-01,3.475440481617166344e-01,3.575973051764388400e-01,2.499789364923867552e-01,3.100817060934265568e-01,2.064622628767444623e-01,1.277418083670574245e-01,6.892240534632552984e-02,1.392745154588630185e-01,1.071100000000000003e-02,1.874510000000000065e-01,1.630000000000000060e-01
2.946329185983352916e-01,8.287788404275802864e-03,6.773806626962566987e-04,1.789565707067517289e-03,-1.892999627818458496e-07,-1.434971601822998229e-04,1.961210386622290695e-06,6.691605278765646592e-01,1.846735304298080527e-01,2.098141030814107966e-01,2.737247670417612966e-01,4.740840424282545817e-01,1.893833012380672087e-01,2.444203108363879606e-01,1.252692527722299443e-01,2.512312433088778052e-01,1.636999999999999914e-02,1.808630000000000237e-01,3.724999999999999978e-01
2.309925022203038469e-01,1.156153789135237232e-02,1.686784477171607115e-03,9.365561345838202805e-04,1.043150730723990845e-06,-7.529342773817009125e-06,-5.454451807921022147e-07,6.893152648261208215e-01,1.781771398616181501e-01,2.999876666608641274e-01,1.817079762523580999e-01,3.342629275807301736e-01,2.869935813600670294e-01,3.495955508336394124e-01,1.995204229481311875e-01,1.181704529198101539e-01,1.106299999999999992e-02,1.769189999999999929e-01,3.770000000000000018e-01
1.947775502227589162e-01,4.774679216386209721e-03,2.976722537230223203e-03,9.852224262791243385e-05,4.285416318918820034e-08,4.768059879373463575e-06,3.178391981252186624e-08,4.327552051756018980e-01,4.671307401054775044e-01,3.023949018838414382e-01,7.932836243049559699e-02,4.158351707204474557e-01,9.030907100880015970e-02,8.899998874189966880e-02,3.624166993354353550e-01,4.200411094431101833e-01,3.696999999999999766e-03,6.800799999999999901e-02,7.099999999999999367e-02
4.759794306179306878e-01,1.354319045916055168e-02,5.636788302244830737e-06,1.546783238825262855e-06,-4.537893667770259960e-12,1.661321063114909754e-07,5.174932729933813277e-13,7.007944774512978592e-01,4.495160026888833094e-01,1.252904995298678992e-01,6.074182666958977822e-02,4.558876079553674798e-01,6.565702703394341033e-02,7.463938245429768692e-02,8.822913655939475241e-02,2.488680121372778553e-01,1.499400000000000038e-02,1.909200000000000064e-01,2.570000000000000062e-01
1.812174336498659222e-01,5.499159570602509678e-03,1.712535948951585483e-31,2.943802879438887906e-31,6.037556304495209583e-62,2.005475961379226394e-32,-2.690034783790091045e-62,6.247789656780318168e-01,1.131431694390459264e-01,8.687191450075051891e-02,1.130927847084760296e-01,7.138978661987601670e-01,1.130927847084760296e-01,8.687191450075051891e-02,1.131431694390459264e-01,1.836429458713522700e-01,5.365999999999999243e-03,9.617799999999999960e-02,1.849999999999999978e-01
4.062822387773225574e-01,3.656710577846306910e-03,6.072517785943637360e-04,1.315770923048293576e-03,5.550591797408121916e-07,-4.386144488407260053e-05,-1.036912667601081339e-06,5.070710616934834825e-01,2.413225283315552916e-01,3.275412519433978376e-01,2.338493291426179954e-01,4.687563582037067023e-01,2.345237573760379779e-01,3.254583992498743528e-01,2.631382087808857850e-01,2.697678073156701828e-01,1.653999999999999915e-02,1.460319999999999951e-01,2.829999999999999738e-01
1.666666666666474228e-01,3.478876592024662062e-28,1.601143090718035635e-24,1.678880599762135206e-24,2.752569769050232389e-48,-3.124602003416066019e-38,1.500533657420441214e-50,4.774963133207182908e-01,2.091924432292888714e-01,2.216530315417628572e-01,3.182040516533414243e-01,3.791713644070783817e-01,1.570132908581802489e-01,1.469702085487506193e-01,3.159817964065376183e-01,5.366404135921928331e-01,5.659999999999999884e-04,1.000100000000000121e-02,2.000000000000000042e-03
1.902317627620578600e-01,9.141747263823428796e-03,3.672458754744794629e-04,3.918565410651318769e-05,2.897142790731469618e-09,1.288599202635262112e-06,-3.701866236512625106e-09,6.979586164105371360e-01,2.981047987932325949e-01,3.518681251963303169e-01,1.897818355447874472e-01,2.951809689697996175e-01,1.664179859080230361e-01,2.590080523125981027e-01,2.245562004096942066e-01,1.783854604134175181e-01,3.213999999999999843e-03,6.041599999999999748e-02,6.199999999999999956e-02
2.668663035427549235e-01,4.479638885988854874e-02,4.368408431590816148e-05,3.839496957944188595e-06,-4.972480745112285102e-11,-8.126355752718509282e-07,-1.871286511584002667e-22,7.825559110305625454e-01,1.626347603986386114e-01,2.373547819651259938e-01,1.336194596655007893e-01,3.531403582190860146e-01,1.337617415901265483e-01,2.616916315877022003e-01,1.195841194831272214e-01,2.481555814836491902e-01,3.814000000000000116e-03,7.566499999999999615e-02,6.800000000000000488e-02
2.158321303397222890e-01,1.355335612954687054e-02,3.821825688272384447e-03,6.328230693319571902e-04,9.777873792451095678e-07,7.227902446335918499e-05,1.116796154949083523e-07,4.320373141050841137e-01,3.751295467962361130e-01,3.210602275184218368e-01,1.495659943489296706e-01,3.484358232168793257e-01,1.567779815747246119e-01,1.135966435988145506e-01,4.761168621650458954e-01,4.019868857496327053e-01,3.556000000000000133e-03,6.749400000000001232e-02,6.149999999999999911e-02
1.688632433850908721e-01,2.056224258109649698e-03,2.094529809828209080e-04,2.787611034360988717e-06,-1.835411356348400169e-11,-9.729050400511431365e-08,6.480953491863828561e-11,5.458027139234232772e-01,3.259294064843250016e-01,3.031375714586073689e-01,2.281062703228257105e-01,5.384173774300916593e-01,1.777159579564412395e-01,2.306200874367881071e-01,2.161749779367654056e-01,1.747883611796154368e-01,4.356000000000000497e-03,7.826299999999999923e-02,1.295000000000000040e-01
1.666666666666429819e-01,2.019483917365790222e-28,2.988836197701368610e-25,4.927540758372528141e-25,1.745571147625350059e-49,-6.267772612782900189e-39,-7.272843347852436446e-50,3.564171426213889604e-01,5.568828272512394983e-01,6.022460954380804976e-01,2.231769550722879913e-01,2.208469084870494925e-01,1.243408617087754797e-01,1.287836714908692226e-01,1.652536106893395251e-01,2.054552508149658507e-01,5.659999999999999884e-04,1.000100000000000121e-02,2.000000000000000042e-03
1.690677238929844117e-01,1.160524443765807321e-03,5.745284863693761283e-04,1.221696167002009349e-05,-1.023530056259550625e-09,-4.161887699686168021e-07,-2.454432057288283673e-22,5.043506896901414072e-01,2.713223773793081994e-01,3.563545560575090421e-01,2.374567641570378418e-01,4.444110215033176825e-01,2.619344582336087801e-01,3.463090734653581082e-01,2.731742709468191754e-01,1.672576492158767969e-01,5.980000000000000072e-03,1.030789999999999901e-01,2.379999999999999893e-01
2.893227378755722223e-01,4.942461587420763497e-02,5.418280997858993496e-03,2.009253141744799399e-03,6.338623687003138917e-06,3.506612060474653811e-04,-1.942297349795458845e-06,3.513679843841971406e-01,3.737761802479545037e-01,4.387873517595977102e-01,2.454991435425961099e-01,4.075392792425480137e-01,3.148283219101040142e-01,3.607457103741136262e-01,2.301854511434993089e-01,1.889436005027211041e-01,3.921000000000000006e-03,8.139500000000000901e-02,6.350000000000000089e-02
5.012647628077675499e-01,1.421665113146188398e-04,3.565925285734977516e-03,7.387608757117340545e-03,-3.753491360781155867e-05,-7.310700423149936369e-05,-5.374197624863146053e-06,5.122249510303306108e-01,2.998411063892279516e-01,3.520433676307248017e-01,2.311455148546953109e-01,4.300175936445972957e-01,2.250664526232004636e-01,3.334067288907089921e-01,2.454580849320008029e-01,2.517503706438380950e-01,1.702299999999999994e-02,1.611849999999999949e-01,2.660000000000000142e-01
2.509513826928557179e-01,8.712593909372150962e-04,1.784897234009067885e-05,7.477904092302706772e-04,-8.228563348544154883e-08,-2.207253800785072465e-05,-2.632019042320374753e-08,3.767011166058145677e-01,6.447842771242066895e-02,1.238379496938744467e-01,1.181251890115394554e-01,8.816318756866731166e-01,9.774053198649559904e-02,1.140548136566061216e-01,6.287950258823638006e-02,1.444260545368104831e-01,1.656600000000000086e-02,1.909200000000000064e-01,5.060000000000000053e-01
2.573756594907439244e-01,1.891961046140559072e-02,5.492228982880682266e-03,7.918867520084791429e-04,3.372313648756879470e-08,-6.482741076473050583e-05,-1.651118974967581579e-06,6.409441078284099369e-01,2.032276414010971977e-01,3.983016290161521811e-01,2.959695733254235073e-01,3.565254607976452994e-01,2.980849788849121995e-01,2.828867195607958629e-01,2.368200866819700906e-02,7.138576781277924943e-02,1.012099999999999979e-02,1.773419999999999996e-01,3.865000000000000102e-01
4.255987985266578844e-01,5.622670584862126536e-02,1.814926325562931514e-02,6.972667867356208658e-04,-2.304752314514054096e-06,-1.561634793469066930e-04,-9.168848800576523007e-07,6.641792952500020775e-01,2.155231740066929358e-01,2.225891889320202877e-01,2.402419945601723950e-01,3.813003625321024215e-01,2.486315464289892974e-01,2.786520841074063837e-01,2.280721361048493045e-01,2.613079174515928194e-01,1.535999999999999865e-02,1.839849999999999819e-01,2.560000000000000053e-01
2.384026255524457072e-01,1.533833005948245613e-02,5.188338267407210193e-05,1.410767722581741402e-07,3.816782512833166940e-13,1.747207777394338805e-08,-3.435248646406151256e-25,7.523644857788335250e-01,1.426117622537709240e-01,1.307742393734031838e-01,1.942470480932283472e-01,4.836457324778730138e-01,1.752477004658625770e-01,1.521406273691555400e-01,1.195762176703032698e-01,2.381288378435516551e-01,1.284900000000000105e-02,1.875459999999999905e-01,3.940000000000000169e-01
1.666666666666287433e-01,0.000000000000000000e+00,9.580431703983310649e-25,3.943648193831915880e-24,6.121500356666267864e-48,0.000000000000000000e+00,-4.613776556899464176e-48,3.401628546155681665e-01,4.010139035645943761e-01,4.001999171753898854e-01,1.945198427552794762e-01,3.143099869106639188e-01,1.705712780181035948e-01,4.222554365658183206e-01,3.909294742206400053e-01,2.578142299077201272e-01,5.659999999999999884e-04,1.000100000000000121e-02,2.000000000000000042e-03
8.642466366565358937e-01,1.254037359403954721e-01,3.332866802203316436e-01,1.224401646012969296e-02,1.233260343186766894e-05,-2.854755044310272952e-03,-7.820613873483896021e-04,4.773942381917327116e-01,2.060665037807268840e-01,1.905565567510220659e-01,2.293904621892889073e-01,5.438357705344115667e-01,2.175940529709004534e-01,1.903999545461621257e-01,2.468421834134001958e-01,4.476736482803929662e-01,1.626700000000000021e-02,1.839849999999999819e-01,1.494999999999999940e-01
3.415531868194279785e-01,1.059152322569271261e-03,1.898926691989057851e-03,4.582221607340010786e-05,7.324233882500247042e-10,-1.488992236092826611e-06,-1.349676555023631448e-08,6.307542129002891018e-01,2.461923562818978395e-01,2.337758415464868123e-01,1.861403737057475971e-01,3.839367402812906560e-01,1.777529142354927205e-01,2.294463497122601059e-01,2.517912684578414995e-01,3.964731571255912246e-01,1.911500000000000005e-02,1.844890000000000141e-01,3.865000000000000102e-01
4.150635008448901875e-01,8.759073123721473203e-03,4.840168552467896679e-03,3.304978096210692707e-03,-8.818854358938229800e-06,-1.038599903516266031e-04,-9.846690360513772776e-06,3.680257484890966935e-01,2.715153071171010901e-01,4.883116956395469055e-01,2.658424892972716114e-01,4.082271766875042451e-01,2.421721792077283497e-01,3.592010108108619204e-01,2.722506138325266889e-01,2.308099743909524937e-01,1.436399999999999830e-02,1.662089999999999956e-01,3.295000000000000151e-01
5.804542465277777730e-01,2.889887858412107033e-02,6.172456889972920656e-03,8.279369105036172433e-03,3.726999789307733205e-05,-1.328960790061989045e-03,4.597852962205949178e-05,6.330193806410031598e-01,2.275945524287624477e-01,2.601682182400815724e-01,2.394375884451902525e-01,4.383555734932592096e-01,2.457881199110915627e-01,2.312450625547819993e-01,2.172426187070018444e-01,2.631219311678072992e-01,1.947700000000000126e-02,1.874180000000000013e-01,2.000000000000000111e-01
2.143813179137813163e-01,1.766347827528944037e-02,8.877608966160748134e-04,1.232300836698883167e-04,3.916823546191788610e-08,1.585429002960074299e-05,1.127574192591534357e-08,6.246372927883662163e-01,2.524998325662431431e-01,3.609670112951042786e-01,2.180594137815277389e-01,4.532376709607420229e-01,7.302332275209071077e-02,1.234133790015130433e-01,8.246136335691885144e-02,3.680180991047216077e-01,5.755999999999999832e-03,1.142380000000000062e-01,1.834999999999999964e-01
2.638620744817778974e-01,1.237549885328807081e-02,1.570357105230852767e-03,1.406874669882500614e-03,-1.942519564165499928e-06,-1.494450122551708126e-04,7.742535102031440856e-07,5.236162858213713189e-01,2.120603366672450807e-01,1.275455178889202401e-01,2.169425262252206443e-01,6.298887773504671106e-01,2.174385773960062773e-01,1.517600387596637623e-01,2.112995072321388057e-01,3.252788444714902472e-01,1.408700000000000056e-02,1.673469999999999958e-01,3.125000000000000000e-01
4.372615835772905024e-01,7.101952147977748896e-04,1.677744813482313522e-03,1.500579813722385629e-03,-2.362852351210198760e-06,-3.948019774288025175e-05,2.930636649970490550e-07,3.502801240210755007e-01,3.085582276136845659e-01,4.150943457833928818e-01,2.812145171264108234e-01,3.925168868316292747e-01,2.842688946717881193e-01,4.096012987879121825e-01,3.099047635227857866e-01,1.789360147181076888e-01,1.473000000000000177e-02,1.479209999999999969e-01,3.245000000000000107e-01
5.085256943815286146e-01,2.012075536249622806e-02,1.351581862418979249e-03,6.555242206992443338e-03,3.788483406121886315e-06,-9.044926816313670313e-04,1.914079227045807361e-05,5.690044399619799131e-01,2.257092794234668576e-01,2.703157496916342439e-01,2.551583592201196460e-01,5.118146117865618461e-01,2.103266142809388506e-01,1.825875742483324127e-01,1.835605779619633171e-01,3.374737939441153078e-01,1.910099999999999992e-02,1.839849999999999819e-01,2.575000000000000067e-01
6.642193700145927471e-01,4.101941016804684925e-01,1.802935289308107503e-03,1.179191274279131098e-03,1.707688523492536268e-06,6.867225903124037382e-04,-1.999844043799758657e-07,2.648247671195720909e-01,5.717955142382862288e-01,7.453065775438353358e-01,1.212448875714401270e-01,9.049999523315425953e-02,6.904774636513855146e-02,5.283792083373488324e-02,8.699932928360654127e-02,9.703980965233938161e-02,7.997999999999999901e-03,1.839849999999999819e-01,1.585000000000000020e-01
2.971110812425360459e-01,3.404241883336600171e-03,4.507285490948489064e-05,7.642382653047992717e-04,8.531569690443473242e-08,-4.455488874763744909e-05,-1.133137275585032643e-07,5.846406872196203697e-01,2.321389996134785583e-01,2.197687730800776673e-01,2.144341197322682524e-01,5.705081029872266507e-01,2.232824507396931890e-01,2.161086461735933217e-01,2.110176543673177307e-01,2.084715165692185290e-01,1.791099999999999984e-02,1.874180000000000013e-01,4.219999999999999862e-01
2.381477933058254448e-01,3.746766631687391096e-04,3.916426520284737906e-04,4.758811033205445227e-05,-4.977349807165624441e-09,-8.120779767383543517e-07,-4.175293308396608014e-09,4.248154568609804893e-01,2.362772120352706062e-01,3.060058705325431894e-01,2.094763970186631630e-01,5.919986950535859327e-01,2.246554718339365264e-01,2.700070496485979521e-01,2.225520323286414581e-01,3.206540978274279863e-01,1.595999999999999849e-02,1.653150000000000175e-01,5.160000000000000142e-01
1.666666666666465346e-01,3.155443620884046773e-28,1.512997350890449851e-24,1.710098981225350793e-24,2.746347305925581008e-48,-3.024831654703835531e-38,1.555515129690424464e-49,3.501507790455334890e-01,3.924359792701347938e-01,5.495276021700979951e-01,2.977953409858246081e-01,4.278433509379327981e-01,2.000658716723025254e-01,1.486002833727312900e-01,1.657159955340273827e-01,2.451642067441130446e-01,5.659999999999999884e-04,1.000100000000000121e-02,2.000000000000000042e-03
1.680274822944112512e-01,6.196604298873757645e-04,3.454979205948949684e-04,5.791627904158876442e-06,-6.098877447516460107e-11,-1.227500832168333876e-07,-2.517929020625417807e-10,4.879194719543935022e-01,2.536361937760489016e-01,3.646909387692217064e-01,2.329715459757880081e-01,4.305693025725796930e-01,2.513241995483071478e-01,3.503869394483782873e-01,2.565221827605702609e-01,2.705539232186186527e-01,2.448999999999999788e-03,4.206000000000000016e-02,3.899999999999999994e-02
5.346115812874802087e-01,1.031050875269062805e-01,8.982507707149894882e-02,1.541913278283651816e-02,5.783506172097170145e-05,-2.350419889126281574e-03,-5.709152939262825827e-04,6.129817737632713426e-01,1.841914673700054683e-01,3.355242293516912389e-01,3.147967140070713210e-01,4.263300979711601713e-01,2.580190752572452118e-01,3.242275607877416754e-01,1.519363687610869318e-01,4.597557967933527806e-02,1.038000000000000034e-02,1.736030000000000073e-01,2.220000000000000029e-01
1.772941093324455153e+00,1.055114734416804229e-01,4.237123554937942405e-02,2.152910758772834943e-01,-1.717610583720407397e-02,-6.991743167094208178e-02,-1.130465592569437905e-02,4.265542317113502069e-01,2.875923280918123992e-01,3.893043891788658950e-01,2.342649228945760109e-01,4.411286726644577660e-01,2.107271632724404542e-01,4.082034355802839909e-01,2.461620341452158967e-01,2.503553221737106482e-01,1.870499999999999940e-02,1.502320000000000044e-01,8.400000000000000522e-02
6.765414956539517188e-01,6.305039188288115437e-02,2.450602281912031902e-02,1.717403470382538114e-02,-1.037470918093956788e-04,-1.046362055329064011e-04,-3.367050362216283130e-04,3.920567406972172986e-01,3.414066891069277854e-01,4.944792050375279024e-01,2.938433309149027228e-01,3.681700912342544263e-01,2.285968879570819401e-01,3.033253463083972479e-01,2.717389264858569575e-01,2.126621622806159628e-01,1.476399999999999935e-02,1.700009999999999855e-01,2.205000000000000016e-01
5.080527594869775898e-01,2.440858384734503894e-02,1.755923984409484212e-03,8.848493412274548511e-03,-3.072384359517672955e-05,-1.064950968736325370e-03,1.650908531477444469e-05,6.512015510597626289e-01,4.515044695956013099e-01,2.708861490727125787e-01,2.319517323971178879e-01,3.249177841347840046e-01,1.558791691430832238e-01,1.805624972663388839e-01,2.019812856777611909e-01,2.040344983931352829e-01,1.951500000000000110e-02,1.909200000000000064e-01,2.164999999999999980e-01
4.131944444444641817e-01,1.276162229938440917e-01,6.582922078619859486e-03,8.121208954951807720e-04,-6.058404331809096275e-07,-1.321114143409190199e-04,-1.777342081347636705e-06,3.295720527036142822e-01,8.623687996367790376e-02,8.379222420446116870e-02,1.399300394032725325e-01,4.496437685053069067e-01,1.563665328653453535e-01,4.332431223824553257e-01,5.498984496537446809e-01,3.750010886469617999e-01,1.448999999999999984e-03,3.201700000000000379e-02,4.000000000000000083e-03
1.706268850175732821e-01,8.678686699211490916e-04,1.158699966465203096e-06,9.836697439961252387e-08,-3.024841684584168376e-14,-2.391494752976176244e-09,1.370728252799227730e-14,9.897661368621550881e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.426978628511174074e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050699999999999898e-02,1.909200000000000064e-01,6.344999999999999529e-01
2.142521585589099997e-01,1.696212125927972977e-02,8.168054476544053897e-04,8.177667905570368701e-05,-2.485426499406465122e-09,-1.623891906904659666e-06,-2.098841307390238887e-08,5.581832323357448500e-01,4.386663184677925265e-01,1.030501520920843184e-01,1.184292671043497280e-01,3.409434811154994360e-01,1.150346661909555229e-01,1.120018573053572775e-01,4.345995921622294866e-01,3.747821896608276027e-01,1.848999999999999949e-03,3.571499999999999675e-02,1.899999999999999953e-02
1.853441876550064038e-01,7.812667847013437389e-03,5.319922700233423071e-05,3.859519060266713904e-07,1.404126030367682960e-12,3.062554142384888278e-08,1.042547259808682524e-12,3.696779438046370880e-01,2.407857532805540990e-01,3.555751610142549590e-01,2.297132934247239078e-01,5.771838703005899296e-01,2.597405083878231991e-01,3.463218419126888326e-01,2.550241030214981941e-01,2.014347602993649122e-01,4.931000000000000487e-03,9.076099999999999446e-02,1.590000000000000024e-01
